date,Qualification,geography_name,geography_code,school_type_group,Institution,subject_area,Subject,Number at grade A*.,Number at grade A.,Number at grade B.,Number at grade C.,Number at grade D.,Number at grade E.,Number at grade U.,Exam entries,astar_a_grade_achieved,astar_b_grade_achieved,astar_c_grade_achieved,astar_d_grade_achieved,astar_e_grade_achieved,Percent achieving grade A*,perc_a_grade_achieved,perc_b_grade_achieved,perc_c_grade_achieved,perc_d_grade_achieved,perc_e_grade_achieved,Percent achieving grade A* - A,Percent achieving grade A* - B,Percent achieving grade A* - C,Percent achieving grade A* - D,Percent achieving grade A* - E
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Drama & Theatre Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Business Studies,Total Business Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,English language & literature,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Geology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Total Physical Education,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Geography,Total Geography,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,German,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science -Biology,Total Biology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Government and politics,Total Government and Politics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,Design & Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Computer Science,Total Computer Science,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Critical Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Music,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Logic/Philosophy,Total Logic/ Philosophy,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,English language,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Total Maths,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Punjabi,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Archaeology,Total Archaeology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Chinese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Psychology,Total Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Film Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Total Other Modern Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Total Music,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths - Further,Total Further Mathematics,0,5,2,0,0,0,0,7,5,7,7,7,7,0,71.42857,28.57143,0,0,0,71.42857,100,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Citizenship studies,Total Citizenship studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Anthropology,Total Anthropology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Other Classical Languages,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,General studies,Total General studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Hebrew,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Fine Art,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Music,Music Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Electronics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Geography,Geography,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Media/Film/Tv Studies,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,History of Art,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science -Physics,Total Physics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All STEM subjects,Total STEM subjects,0,5,2,0,0,0,0,7,5,7,7,7,7,0,71.42857,28.57143,0,0,0,71.42857,100,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Persian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Classical Civilisation,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,French,0,1,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Maths,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Gujarati,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Systems & Control,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Law,Total Law,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,100,0,0,0,0,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Textiles Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages,Spanish,0,1,0,0,0,0,0,1,1,1,1,1,1,0,100,0,0,0,0,100,100,100,100,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Russian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Urdu,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All subjects,Total subjects,0,7,3,1,0,1,0,12,7,10,11,11,12,0,58.33333,25,8.33333,0,8.33333,58.33333,83.33333,91.66667,91.66667,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Art & Design,Total Art & Design,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Arabic,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,ICT,Total ICT,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,History,Total History,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Polish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Food Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Science - other,Environmental Science,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Design and technology,Total D&T,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,All facilitating subjects,Total facilitating subjects,0,7,2,0,0,1,0,10,7,9,9,9,10,0,70,20,0,0,10,70,90,90,90,100
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Classical studies,Total Classical studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Pure),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,English,Total English,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,Wakefield,E08000036,State-funded institutions,All state-funded schools and colleges,Arts,Total Arts,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,100,0,0,0,0,100,100,100,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Arts,Communication Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Science -Chemistry,Total Chemistry,0,17,15,19,21,11,7,90,17,32,51,72,83,0,18.88889,16.66667,21.11111,23.33333,12.22222,18.88889,35.55556,56.66667,80,92.22222
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Art & Design,3d Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Art & Design,Photography,0,10,9,9,5,0,0,33,10,19,28,33,33,0,30.30303,27.27273,27.27273,15.15152,0,30.30303,57.57576,84.84848,100,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,General studies,General Studies,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Science - other,Total Other Sciences,0,2,3,5,2,1,0,13,2,5,10,12,13,0,15.38462,23.07692,38.46154,15.38462,7.69231,15.38462,38.46154,76.92308,92.30769,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Art & Design,Textiles,0,3,1,2,1,0,0,7,3,4,6,7,7,0,42.85714,14.28571,28.57143,14.28571,0,42.85714,57.14286,85.71429,100,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Sociology,Total Sociology,0,51,61,35,17,2,4,172,51,112,147,164,166,0,29.65116,35.46512,20.34884,9.88372,1.16279,29.65116,65.11628,85.46512,95.34884,96.51163
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Art & Design,Graphics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Maths,Mathematics (Statistics),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages,Total Modern languages including Other,0,19,7,9,5,0,3,45,19,26,35,40,40,0,42.22222,15.55556,20,11.11111,0,42.22222,57.77778,77.77778,88.88889,88.88889
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,English,English literature,0,21,15,17,3,1,0,59,21,36,53,56,57,0,35.59322,25.42373,28.81356,5.08475,1.69492,35.59322,61.01695,89.83051,94.91525,96.61017
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Accounting and Finance,Total Accounting and finance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Classical studies,Ancient History,0,12,21,10,4,3,1,53,12,33,43,47,50,0,22.64151,39.62264,18.86792,7.54717,5.66038,22.64151,62.26415,81.13208,88.67925,94.33962
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Home Economics,Home Economics (Food),0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Arts,Drama & Theatre Studies,0,11,5,6,2,2,0,26,11,16,22,24,26,0,42.30769,19.23077,23.07692,7.69231,7.69231,42.30769,61.53846,84.61538,92.30769,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Design and technology,D&T Product Design,0,2,3,4,6,1,2,18,2,5,9,15,16,0,11.11111,16.66667,22.22222,33.33333,5.55556,11.11111,27.77778,50,83.33333,88.88889
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Classical studies,Latin,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Business Studies,Total Business Studies,0,11,39,46,35,4,2,137,11,50,96,131,135,0,8.0292,28.46715,33.57664,25.54745,2.91971,8.0292,36.49635,70.07299,95.62044,98.54015
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Irish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,English,English language & literature,0,0,2,12,13,3,0,30,0,2,14,27,30,0,0,6.66667,40,43.33333,10,0,6.66667,46.66667,90,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Turkish,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Science - other,Geology,0,2,3,5,2,1,0,13,2,5,10,12,13,0,15.38462,23.07692,38.46154,15.38462,7.69231,15.38462,38.46154,76.92308,92.30769,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Japanese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Physical Education,Total Physical Education,0,6,3,2,6,6,5,28,6,9,11,17,23,0,21.42857,10.71429,7.14286,21.42857,21.42857,21.42857,32.14286,39.28571,60.71429,82.14286
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Arts,Creative Writing,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Bengali,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Maths,Use of mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Economics,Total Economics,0,8,13,20,18,10,4,73,8,21,41,59,69,0,10.9589,17.80822,27.39726,24.65753,13.69863,10.9589,28.76712,56.16438,80.82192,94.52055
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Geography,Total Geography,0,16,16,15,14,6,1,69,16,32,47,61,67,0,23.18841,23.18841,21.73913,20.28986,8.69565,23.18841,46.37681,68.11594,88.4058,97.10145
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Physical Education,Physical Education/Sports Studies,0,6,3,2,6,6,5,28,6,9,11,17,23,0,21.42857,10.71429,7.14286,21.42857,21.42857,21.42857,32.14286,39.28571,60.71429,82.14286
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Portuguese,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages,German,0,6,2,2,0,0,0,10,6,8,10,10,10,0,60,20,20,0,0,60,80,100,100,100
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Physical Education,Dance,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Religious Studies,Total Religious Studies,0,23,21,18,7,2,4,76,23,44,62,69,71,0,30.26316,27.63158,23.68421,9.21053,2.63158,30.26316,57.89474,81.57895,90.78947,93.42105
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Science -Biology,Total Biology,0,26,23,22,29,16,7,126,26,49,71,100,116,0,20.63492,18.25397,17.46032,23.01587,12.69841,20.63492,38.88889,56.34921,79.36508,92.06349
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Italian,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Art & Design,Art and design,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Modern languages - other,Modern Greek,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020/21,AS level,York,E06000014,State-funded institutions,All state-funded schools and colleges,Home Economics,Total Home Economics,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
